213,2,"2017-09-23 20:02:30",\N
214,2,"2017-09-23 20:02:30",\N
215,2,"2017-09-23 20:02:30",\N
216,2,"2017-09-23 20:02:30",\N
217,2,"2017-09-23 20:02:30",\N
218,2,"2017-09-23 20:02:30",\N
219,2,"2017-09-23 20:02:30",\N
220,2,"2017-09-23 20:02:30",\N
221,2,"2017-09-23 20:02:30",\N
222,2,"2017-09-23 20:02:30",\N
223,2,"2017-09-23 20:02:30",\N
224,2,"2017-09-23 20:02:30",\N
225,2,"2017-09-27 16:36:57",\N
226,2,"2017-09-27 16:36:57",\N
227,2,"2017-09-27 16:36:57",\N
228,0,"2017-09-27 16:36:57",\N
229,0,"2017-09-27 16:36:57",\N
230,0,"2017-09-27 17:14:41",\N
231,0,"2017-09-27 17:14:41",\N
232,0,"2017-09-27 17:14:41",\N
233,0,"2017-09-27 17:14:41",\N
234,0,"2017-09-27 17:34:35",\N
235,2,"2017-09-27 17:34:35",\N
236,2,"2017-09-27 17:34:35",\N
237,2,"2017-09-27 17:34:35",\N
238,0,"2017-09-27 17:34:35",\N
239,0,"2017-09-27 17:34:35",\N
240,0,"2017-09-27 17:34:35",\N
241,0,"2017-09-27 17:34:35",\N
242,0,"2017-09-27 17:34:35",\N
243,1,"2017-09-27 17:34:35",\N
244,0,"2017-09-27 17:34:35",\N
245,0,"2017-09-27 17:34:35",\N
246,0,"2017-09-27 17:34:35",\N
247,0,"2017-09-27 17:34:35",\N
248,0,"2017-09-27 17:34:35",\N
249,1,"2017-09-27 17:34:35",\N
250,0,"2017-09-27 17:34:35",\N
251,0,"2017-09-27 17:34:35",\N
252,0,"2017-09-27 17:34:35",\N
253,0,"2017-09-27 17:34:35",\N
254,0,"2017-09-27 17:34:35",\N
255,0,"2017-09-27 19:19:54",\N
256,1,"2017-09-27 19:19:54",\N
257,0,"2017-09-27 19:19:54",\N
258,0,"2017-09-27 19:19:54",\N
259,0,"2017-09-27 19:19:54",\N
260,0,"2017-09-27 19:19:54",\N
261,1,"2017-09-27 19:19:54",\N
262,0,"2017-09-27 19:19:54",\N
263,0,"2017-09-27 19:19:54",\N
264,0,"2017-09-27 19:19:54",\N
265,2,"2017-09-27 19:19:54",\N
266,0,"2017-09-27 19:19:54",\N
267,0,"2017-09-27 20:29:27",\N
268,0,"2017-09-27 20:29:27",\N
269,0,"2017-09-27 20:29:27",\N
270,0,"2017-09-27 20:29:27",\N
271,2,"2017-09-27 20:45:35",5.28777
272,0,"2017-09-27 20:50:30",0.03249
273,0,"2017-09-27 20:55:30",0.0933893
274,0,"2017-09-27 21:00:30",0.293528
275,0,"2017-09-27 21:05:30",0.03249
276,0,"2017-09-27 21:08:02",0
277,0,"2017-09-27 21:10:30",0.138329
278,2,"2017-09-27 21:15:30",6.59973
279,0,"2017-09-27 21:20:30",0.0764945
280,0,"2017-09-27 21:25:30",0.03249
281,0,"2017-09-27 21:30:30",0.305666
282,0,"2017-09-27 21:35:30",0.090972
283,0,"2017-09-27 21:40:30",0.025992
284,2,"2017-09-27 21:45:30",6.63966
285,0,"2017-09-27 21:50:30",0.051984
286,2,"2017-09-27 21:55:30",2.14083
287,1,"2017-09-27 22:00:30",0.987696
288,0,"2017-09-27 22:13:13",0
289,0,"2017-09-27 22:14:11",0
290,0,"2017-09-27 22:16:46",0
291,1,"2017-09-27 22:20:30",0.758736
292,0,"2017-09-27 22:25:30",0.006072
293,0,"2017-09-27 22:28:36",0
294,0,"2017-09-27 22:31:00",0.0096
295,0,"2017-09-27 22:35:30",0.0194784
